implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35925 +8221-4260-4628-4469+1464-4332-4146+1425-4915+8819+7175+1199+13031-4488+7396-4704+2573+1014-4783+1073+7260-4423+13279+9254+9480+13039-4664+1035+24833-4692-4588-3062
keypair_randombytes - 80 -16-16-16-16+16-16-16+16-16+48+48+16+80-16+48-16+16+16-16+16+48-16+80-16+16+80-16+16+144-16-16-16
keypair_randomcalls - 2 +0+0+0+0+1+0+0+1+0+2+2+1+3+0+2+0+1+1+0+1+2+0+3+0+1+3+0+1+5+0+0+0
enc_cycles - 43583 +4849-453-719-342+617-1015-1217-434+653+408-989+4625+472-409+189-938-562-389-982+474-980-890-399-1074+971+31476+3247+5361+560+12703+7548+6154
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30590 +12134-123+747+6660+4834+5979+1990+1670+5059+23783-29-261-18-69-190-346+48-42-89-253-467-57-343-207-144-425+822+139+37-25+125+90
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32210 +4480+17416+873-1014+4867-969+10572-1070+35770+843+4889-1143-813+5046+5110-799-1157-718+4949+684-1155+5047-617+10989+16281-744-748+429-905-865-1101-969
keypair_randombytes - 64 +0+96+0+0+32+0+64+0+192+0+32+0+0+32+32+0+0+0+32+0+0+32+0+64+96+0+0+0+0+0+0+0
keypair_randomcalls - 2 +0+3+0+0+1+0+2+0+6+0+1+0+0+1+1+0+0+0+1+0+0+1+0+2+3+0+0+0+0+0+0+0
enc_cycles - 43057 +7368+89+1663+91+705-647+107+8214-190-17+785-104+1511-502-648+72-474+836-653+30-558-452+82+1387-385-613+692+39+1248-711-313-621
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30528 +3383-43+156+40+102-31-172+52+177-57+28-245-306+13+48+707+12-396-503-17+134-552-406-121-51+587-101+14+115-409+25+32
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36684 +6576+669-4984-4877+635+6458+6024-5495-4223-4000-5233+733+442-5675-5369+795-5295-5142+1814+5981+661+596-4980+6206+267+7861-5633+6145-5459+6271+7482+817
keypair_randombytes - 92 +4+4-28-28+4+36+36-28-28-28-28+4+4-28-28+4-28-28+4+36+4+4-28+36+4+36-28+36-28+36+36+4
keypair_randomcalls - 3 +0+0-1-1+0+1+1-1-1-1-1+0+0-1-1+0-1-1+0+1+0+0-1+1+0+1-1+1-1+1+1+0
enc_cycles - 42954 +7691+263+97-550+999-435+172-497+10092-21+1623+234-466+160-527+1606-10-454-493+212+1081-484-141-501+207+1031-398-479+142-521+773-676
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30451 +1051-104-434-304-291-2-342-337-204+143-345-8+85-91+162-93+92-202-185+11-345-359+167+240+173+134+98+2148+46+202+113+53
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
