implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35959 +11730+7785+7793+1540-4838-4517-4455+14573-4691+6900-4423-4308+1202+1111+1107+2657-4663+1350-4401-4526-4743+6984+1431+7306+14541+1336+19269+1310-4630-4378-4656-3104
keypair_randombytes - 88 +8+40+40+8-24-24-24+72-24+40-24-24+8+8+8+8-24+8-24-24-24+40+8+40+72+8+104+8-24-24-24-24
keypair_randomcalls - 3 +0+1+1+0-1-1-1+2-1+1-1-1+0+0+0+0-1+0-1-1-1+1+0+1+2+0+3+0-1-1-1-1
enc_cycles - 42740 +1521+346-94+440+1893+463-337-235-342+2210-262-440-279-281+1398+235-226+284-505+1710-381-156+343-148+1656-311-267+574-332+1389-375+383
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30792 +1991+9+95+84+63+77+30+5-289-194-169-87-192+10-242+134-41+61-178-110+109+9+3-213+8+124+131-73+885-231-6-73
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35536 -3801-4092-3799-3920-2191+7876+7772-4217+7587+1491+1918+8848+1541+7416+1376+1774+1746+1692-2904+7688-4209+1939+30705-4321-4298-2750-4118-4196-4361+13624-3897+7773
keypair_randombytes - 84 -20-20-20-20-20+44+44-20+44+12+12+44+12+44+12+12+12+12-20+44-20+12+172-20-20-20-20-20-20+76-20+44
keypair_randomcalls - 3 -1-1-1-1-1+1+1-1+1+0+0+1+0+1+0+0+0+0-1+1-1+0+5-1-1-1-1-1-1+2-1+1
enc_cycles - 42943 +1709+23-517+147+100+895-470+67+101-251+1846-330+87+115+71+1526-509-320-650-614-365+802+136+114-452-200+1570-494+131-291-505+785
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30853 +409-23+106+57-108+55+47-68+61-369-89+28+29+20+57+46+42+34-233-119-55-113-273-283-242-172+139-259+440+34+38-338
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32482 +11425+4742-1075+4876+24073-1380-1156+4933-1159+4598-1103+4976+4526+41-1006-953-1363-1002-1216+10713+4861+10757+323-1219-1015-1388-1054+10682-914-1052-1186+4524
keypair_randombytes - 68 +60+28-4+28+124-4-4+28-4+28-4+28+28-4-4-4-4-4-4+60+28+60-4-4-4-4-4+60-4-4-4+28
keypair_randomcalls - 2 +2+1+0+1+4+0+0+1+0+1+0+1+1+0+0+0+0+0+0+2+1+2+0+0+0+0+0+2+0+0+0+1
enc_cycles - 43036 -13-20+135+148+1400-78-299-638-704+1493-385-46+232+34+1282-7-539-698-46+51+1040+57-786-651-742+1323-606+153-678+49+713+65
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30777 +142+125+79+98-210+78+65+138-56-31-52+9-186-78-37-183-193-88+22+117+127-257+103-147+133-142+78-236+135-105-200+109
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
