implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 32628 +10750-649-1322-1262-1447-726+5604-1060+4773-1148+135+4636+4869-1170+4678-1443-1156-1294-1425+4756-31-1374-1382-1438+16750+21911-1488+6159+4634+4663-1203+4832
keypair_randombytes - 64 +0+0+0+0+0+0+32+0+32+0+0+32+32+0+32+0+0+0+0+32+0+0+0+0+96+128+0+32+32+32+0+32
keypair_randomcalls - 2 +0+0+0+0+0+0+1+0+1+0+0+1+1+0+1+0+0+0+0+1+0+0+0+0+3+4+0+1+1+1+0+1
enc_cycles - 43002 +1369+1292+128+24+125-622+1641-604-489-326+120+134+1693-477-565-693+922+1873+81-719+266+31+1121-687-139+146-516+1684-152-610-89-595
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30483 +2146+298-19+105-226+129+88-91+157-184+166+104+5-261-123-106+156+127+79-385-340-388-325-239+62-154-184-16+100+86-198+177
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35503 +2260-4066-3515-3973-3999+8123+13545+3602+1776+2076-3968-4220+2219+1700+21478-4015-4075+7879-4106-4080-4108+7838+1986-2779+1763-4251-4200+13825+1794+13938-2727+13738
keypair_randombytes - 84 +12-20-20-20-20+44+76+12+12+12-20-20+12+12+108-20-20+44-20-20-20+44+12-20+12-20-20+76+12+76-20+76
keypair_randomcalls - 3 +0-1-1-1-1+1+2+0+0+0-1-1+0+0+3-1-1+1-1-1-1+1+0-1+0-1-1+2+0+2-1+2
enc_cycles - 42761 -225+307+21+1601-495-369-256-420+1088-433+236+2-287+1472+329+249-453+777+1501+410+406-388-378+1709-60-441-366+451+1672+31-374-372
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30491 +195+25+122-9-221-175-79-320-209+48+164+60+11-422+30-60-60-146+37+67-440+211-429+89-398+105+30+48-483-480+143+97
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32120 +19082-571+5044+17676-187-874-888+5211+4838+573-830-734-871+16992-658-1028-673+11198+863-339-569+10966-690-882+5214+5424-561+760+5137+5163-852-538
keypair_randombytes - 64 +96+0+32+96+0+0+0+32+32+0+0+0+0+96+0+0+0+64+0+0+0+64+0+0+32+32+0+0+32+32+0+0
keypair_randomcalls - 2 +3+0+1+3+0+0+0+1+1+0+0+0+0+3+0+0+0+2+0+0+0+2+0+0+1+1+0+0+1+1+0+0
enc_cycles - 42671 -57-173+1916+500+377-68-3+1790-355-280-409+317+1140-276+334-319-316+1250+525-192+1057+24+1392-164-271-171-176+1784+240-11-261+39
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30550 -18+18+108+61-208+37+36-342+131-49-39-171-122+46+69+27-436-9-302+118-229-208+75+183-316+63-379+124-172+65+46-518
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
