implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 37174 +12810+2747+6883+12345+6117+11925+1557-61+5097-80-11-5711+182-88-4740+18-6173-266-6012-96+6016+11493-4245+5965-240-5953+138-5773-5651-5603+13101-5848
keypair_randombytes - 96 -32+0+32+64+32+64+0+0-32+0+0-32+0+0-32+0-32+0-32+0+32+64-32+32+0-32+0-32-32-32+64-32
keypair_randomcalls - 3 -1+0+1+2+1+2+0+0-1+0+0-1+0+0-1+0-1+0-1+0+1+2-1+1+0-1+0-1-1-1+2-1
enc_cycles - 43033 +1537+145+154+2206+108+221+64+33+1835-51-320-148+68-20+998-529+83-211-641+1435+141-29-572-634+1448-599-513-484-594+1423-576-505
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30535 +2665+88+35+29+64+98-381-256-8+101+76-18+5-285-264+11-58-236-355+802-335-67+75-503+4-377-410+51+42-127+111+53
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35896 -4138-4553+20279+1374-4310+1050+1194-4243+13077+2528+1460+1220+13014-4227+1390+13160+2666-4729+1145-4830+7460-4466-4607+1455-4461-3210+7644-4621-4780-4759+1366+7172
keypair_randombytes - 88 -24-24+104+8-24+8+8-24+72+8+8+8+72-24+8+72+8-24+8-24+40-24-24+8-24-24+40-24-24-24+8+40
keypair_randomcalls - 3 -1-1+3+0-1+0+0-1+2+0+0+0+2-1+0+2+0-1+0-1+1-1-1+0-1-1+1-1-1-1+0+1
enc_cycles - 42866 +1600+368+152+330+930+1246+310+237+227-123+1017-361+183-388-422+1034-532-307-411-518+998-522-358+204-339+1053-316-474-70-412+923-265
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30445 +369-315+194-111+253+230-28+56-208-224-43+239+224-135+70-47+174-304+73-275+119+624+148+200-357+155-121+12-416-351-275-90
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32162 -661+5347-781+4815-860+6700-941+10917-658-892+4819+5173+5136+24276+5218-792-974-1036-940-1072+4875+12079-576-753-1232-952+5184+5035-614-774-808-953
keypair_randombytes - 68 -4+28-4+28-4+28-4+60-4-4+28+28+28+124+28-4-4-4-4-4+28+60-4-4-4-4+28+28-4-4-4-4
keypair_randomcalls - 2 +0+1+0+1+0+1+0+2+0+0+1+1+1+4+1+0+0+0+0+0+1+2+0+0+0+0+1+1+0+0+0+0
enc_cycles - 42825 +410-415-254+177+1093+129+397-263+278+1012-229-289-369+205+1086+197-423+233-533-259+1687+378-435-457-535+1037-340-413+264+31+1683-256
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30447 +27-9+226+83-207-50+138-300+168-35+69-24+88+242-4-324+185-99+153-31-398-36+133-300+6-426+82+486-289+88-269-123
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
