implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35436 +7723+2800+2210+1922-3848-3306+2084-4250+1732-2558+1827-4095+13540-3733+6738+1821-4313-4019-2601-3950-3827+13359+1681-4045+1727+1959+15430-4404-4108+1501-4087+2014
keypair_randombytes - 76 -12+20+20+20-12-12+20-12+20-12+20-12+84-12-12+20-12-12-12-12-12+84+20-12+20+20+84-12-12+20-12+20
keypair_randomcalls - 2 +0+1+1+1+0+0+1+0+1+0+1+0+3+0+0+1+0+0+0+0+0+3+1+0+1+1+3+0+0+1+0+1
enc_cycles - 43077 +2420-66+161-418+12+1482+123-385-9+34+731+8-161-124+28+877-189+255+67+13+1273-43-697-42-84+914+38-878-661-703+1733-476
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30502 +2027+594+274-189+96-269-87-351-265-14+24-131+15-33+266-362+121-46+73-303-315+136-186+237+78-46+134-358+124+30-221+245
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35066 +2525-3327-3881+9268-3620+10248-3864+14146+1903-3467+7982+9928-3917+2060-3927+7912+8352-3618+2080+15166-3976-4006+8283-3517+2428-3722-3563+2160+39191-3429-3751+2021
keypair_randombytes - 84 +12-20-20+44-20+44-20+76+12-20+44+44-20+12-20+44+44-20+12+76-20-20+44-20+12-20-20+12+204-20-20+12
keypair_randomcalls - 3 +0-1-1+1-1+1-1+2+0-1+1+1-1+0-1+1+1-1+0+2-1-1+1-1+0-1-1+0+6-1-1+0
enc_cycles - 43060 +464+858-301+14+58+46+1426+62+102-425-63+1535+24-399-288-579+1533+525+110-281-549+1324-16-672-669-537+808-488+9-72-695+987
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30497 +131-424+106-301-454-451-379+231+215-259-355-42+52+69+83-170+143+60+47+53-215+86-87+126+204+105+99-370+39-139-125-318
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 33258 -1722+10261+4202-2120+4472+4164+11408+4031-2173-1575-2209+9598-2098+10104-545-1701+4228-1802+3827+4005-2351+9447-2229-518-1863+3996-1764-1812-2037+4011-1913-1798
keypair_randombytes - 72 -8+56+24-8+24+24+56+24-8-8-8+56-8+56-8-8+24-8+24+24-8+56-8-8-8+24-8-8-8+24-8-8
keypair_randomcalls - 2 +0+2+1+0+1+1+2+1+0+0+0+2+0+2+0+0+1+0+1+1+0+2+0+0+0+1+0+0+0+1+0+0
enc_cycles - 42909 +1175+4+351-539+252+1796-66+109+17-424+993-413-550-525-537+795-513-526-150-294+1755-235+326+73-64+1142+270+221-480-378+1059+76
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30499 +25-125-60-39+179+291+126-68+1-32-443+158-26+52+191-81+48-285+6-2+46+122+71+48-490-14-66-75+72-198-299+84
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
