implementation crypto_kem/ntruplus864/avx2 - 
publickeybytes 1296 
secretkeybytes 2624 
outputbytes 32 
ciphertextbytes 1296 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O2_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 23864 +11382+368+187+182+179+76-58-183-132-113-477+1188-358+584+459-156-98-171+2-75-72+108-201+1274-14+71-29+18+934+9+4-209
keypair_randombytes - 64 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_randomcalls - 2 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_cycles - 32876 +2900+201+5054-220+515+217+86+1700-52-80-327+194-200-372+6106+521-288-22-310-243-234+1647+53-317-237-79-234+1184+1831-86+177-249
enc_randombytes - 108 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 24040 +2286+445+27+6+610-106-119+46+6+91-117-169+27-115-212+7-104-29-125-102+5189-147+92+16-145+31+1394-59+24+109+6-37
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 23749 +5267+105-193+1569+31+117+1685-66+132+106+175-71-180-224+1310+751+312+4556-236-243-53-91-164-225-208+29+1209-81-319-213-287+1034
keypair_randombytes - 64 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_randomcalls - 2 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_cycles - 32999 +3360-246+1358+11-72+4297+69+9776+5973+5992-385-212+70-203-258+119+1100-119+492-78+4742-270-289+1214-449+0-140-308-366+184+1242-179
enc_randombytes - 108 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 24022 +530+162-53+26-178+8-180-184+507+92+31-29+158+29-79-8-21-112-4-4-61-61-34+76+534+108+3829-26+39+135-67-146
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 23731 +222+152+273+613+226-105+1592-288+4547-133+152-247-280-63+30+134-65-41+1616+582-31-112-292+190+64-220-105-318-131+1351-214-28
keypair_randombytes - 64 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_randomcalls - 2 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_cycles - 33015 +156+20+86-245+1489+52+18+130-5-39+70+1853-205-32+87+16+44-270+998-275-160-123+165-21-211+1169-38-69-212+88-271-337
enc_randombytes - 108 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 23975 +342+157-25+57+15-37+36+153-93+100-88-70+30+23+558+23+89-108-72-78+35-111-136+129-61+32-92-88+85-116+520-81
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
