implementation crypto_kem/ntruplus864/avx2 - 
publickeybytes 1296 
secretkeybytes 2624 
outputbytes 32 
ciphertextbytes 1296 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O2_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 23830 +14562+371-30-283+726+3364+39+64-210-223-373+1188-187-177-3-103-295-90-227+4650-143+28+23+937+65+91+1631-154+55+4420-167-19
keypair_randombytes - 64 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_randomcalls - 2 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_cycles - 32903 +3753+414+48+213-56-344-386+6354-204+513-84-291-245-254+1373+115-168-87+86-461-314+2233+2972+172+37-213-294-268+1602+4536-55+219
enc_randombytes - 108 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 23781 +2015+68+94-61+123-20+107+4711+43+78+54+1289-149+113-263-204-26-68-73-6-145-45+40-20+4424-40-58+222+30-45-262-289
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 23860 +249-235-55+1265-82+4680+656+197+2607-240+123-210+118-63+1357-313-231-224-134-263-202+4322+719+122-8-59+1236-44+148-173-120-8
keypair_randombytes - 64 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_randomcalls - 2 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_cycles - 33125 +128+312+5675-162-76+12-17-89+90+1357+49+26+4853-160-128-104+1328-465-304+86-107-38+46+1371+526+7-30-104-74-158+1558-8
enc_randombytes - 108 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 23704 +786+5037-40-66-154+142+152-30-279-62+232-235+163+39-2+62+745+4653+3003+79-27-207-156-254-248-186-170-130+60-215+203+80
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 23655 +472+348+77-13-72-90+1748-92-78-149-30-98+242+30+138-222-184-138+1601+28-137-72+273+122+53-225-268+225+202+1507-230+4560
keypair_randombytes - 64 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_randomcalls - 2 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_cycles - 32827 +541-40-212-33+1761+851+352+198+4941-215-169+1480-315-145-76-238+146+367+1133+239+275+10-68-298-200+1329-259-298+493-161-144-140
enc_randombytes - 108 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 23674 +220+133-129-152+59+17-170+638-174-161-129-18+11-212-171-143+180+42+125+96+139+132+222+370+139-105+59-63+4651-141-211-176
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
