implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 37255 +13521-5712+7627+117+11939+164-167-4341+97-77-139+5884-5522+165+75-4411-325+11737-5866-91+152+186+8054-5559+223-135-5824+5975-5620-5878-6099+7757
keypair_randombytes - 96 -32-32+32+0+64+0+0-32+0+0+0+32-32+0+0-32+0+64-32+0+0+0+32-32+0+0-32+32-32-32-32+32
keypair_randomcalls - 3 -1-1+1+0+2+0+0-1+0+0+0+1-1+0+0-1+0+2-1+0+0+0+1-1+0+0-1+1-1-1-1+1
enc_cycles - 44049 +2676-110-290+59+1259+3-21+715-49+1618-13-27-516-49+1448-42+415-52-38+1353-92+67-28-105+1315+595+181+164-436+1528-225-50
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30616 +2252+300-276-14+84+135+28+6+141-243-103+555+101+21+16-20+42-148-89+114-106-64-28-21+357-291-194-12+41-133+28-252
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 33272 -1538-1880-1406+11830-1649-1745-2056-1689-1891-1891-1646+4120+3996+12005-1791-1564-2070-1653+3744+9816+9871+11195-2156-1394+16142-1966+4260+3978+4090-174+22098+15566
keypair_randombytes - 72 -8-8-8+56-8-8-8-8-8-8-8+24+24+56-8-8-8-8+24+56+56+56-8-8+88-8+24+24+24-8+120+88
keypair_randomcalls - 2 +0+0+0+2+0+0+0+0+0+0+0+1+1+2+0+0+0+0+1+2+2+2+0+0+3+0+1+1+1+0+4+3
enc_cycles - 43979 -69+1095-531-630-630-540-365+1305+489-3-101-94+1311+11+103+42+629+1636+85-281-27+16+1523-41+68+559-58+1092-55-14+15-129
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30510 +815+119-58-8-101+51+27+66+4-183-73+32+433+127-241-96-241+29-65-76+3-17-22-19-175+617+108-56+2251+51-98+61
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35089 -3413+1201+2678-3780-3647+2104+25576-2332+2442-3836+7808-3670+2414-3801+8209+9764-3806-3600-3504+2292-3560-3695+2406+1522+3661+19896-3851+2238-3571-3873+2182+2364
keypair_randombytes - 76 -12-12+20-12-12+20+148-12+20-12+52-12+20-12+52+52-12-12-12+20-12-12+20-12+20+116-12+20-12-12+20+20
keypair_randomcalls - 2 +0+0+1+0+0+1+5+0+1+0+2+0+1+0+2+2+0+0+0+1+0+0+1+0+1+4+0+1+0+0+1+1
enc_cycles - 44002 +340-456-501-133+1315+1-125-34+535+1337+1-25-126-138+1392-216+41+220-182+1347-392-223-73+6+1414+470-101+2+120+87+1023+7
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30559 +602-47+70+24+105-42-73+81+23-92+58-125-84+530+22+42-61+21-88-217-121+10-72-269-268+510+35+4699+33-10+51-75
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
