implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 31508 +12627+468+473+4927+6255+5870-192+11510-310+1530-292+133+80+66-255-71-260+26+17629+7112-137-178-366-132-319-324-138+17585-68+13114-281-36
keypair_randombytes - 64 +0+0+0+0+32+32+0+64+0+0+0+0+0+0+0+0+0+0+96+32+0+0+0+0+0+0+0+96+0+64+0+0
keypair_randomcalls - 2 +0+0+0+0+1+1+0+2+0+0+0+0+0+0+0+0+0+0+3+1+0+0+0+0+0+0+0+3+0+2+0+0
enc_cycles - 43764 +3382+375+1498-228+888-122+17+1673+140-113+68+147+1663+56+96-290-304-295+1409-233-170-190-90+1577-221-216-298-213+1505-71+230+41
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30530 +2170+168+165+101-201+109-125+58-48-26-287-48+56+124-96-100+66-64-9-363+810-252+66+148+47-63+81+131-276-121-235-30
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35415 -1999+19998+1981-3924+7830+13810+9513+1844-4198-4054-3896-3910-4028-3928-4020+1853+3482+1901+1782-4107-3895-3869-4176+7500+1618-2853+7317+1667+1824-4150+2020+1834
keypair_randombytes - 84 -20+108+12-20+44+76+44+12-20-20-20-20-20-20-20+12+12+12+12-20-20-20-20+44+12-20+44+12+12-20+12+12
keypair_randomcalls - 3 -1+3+0-1+1+2+1+0-1-1-1-1-1-1-1+0+0+0+0-1-1-1-1+1+0-1+1+0+0-1+0+0
enc_cycles - 43861 +1505-75-535-317+31+1793+234+56+102+35+1266-78-90-3-51+1278-117+19-215-1+1466+46-37-577+7+1480-162+49-70-364+1356-87
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30545 +318+109+25-41+33+44+102-10+176-107-70-57-119+65-103-24-285+1-16-24+24-66+264-319+140+68-28+4+78+139-177-2
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 31467 +176-96-412-300+26+37+1440-2-38+11693+5695-302-167-103+5683-332+1025+5735+11373-60-40-270-216-384+5742+1178-188+11639+5921-368-355+23920
keypair_randombytes - 64 +0+0+0+0+0+0+0+0+0+64+32+0+0+0+32+0+0+32+64+0+0+0+0+0+32+0+0+64+32+0+0+128
keypair_randomcalls - 2 +0+0+0+0+0+0+0+0+0+2+1+0+0+0+1+0+0+1+2+0+0+0+0+0+1+0+0+2+1+0+0+4
enc_cycles - 43887 +1235-321-13+92-127+1522-229+5+388+39+1293+101-140-199-90+1369+88-32-53-44+1416-20-61-120+24+1555-10-24-29+46+1362+0
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30504 +339-9+118-88+85-50-96-27-66-160-4-361+19+9-212-90-16-91-112-2+47+5-5-36+102+53+880+272+197+90+131+71
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
