implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 33820 +8894+10571+9513+4364-2093-2347-2272+3571+4990+3355-2601+15627-2419-2315+9545+3630-1213-2326-2414-2503-2419-2357-2821-2349+9295-2393+4634-2463+3550-2278+3265+3623
keypair_randombytes - 72 -8+56+56+24-8-8-8+24+24+24-8+88-8-8+56+24-8-8-8-8-8-8-8-8+56-8+24-8+24-8+24+24
keypair_randomcalls - 2 +0+2+2+1+0+0+0+1+1+1+0+3+0+0+2+1+0+0+0+0+0+0+0+0+2+0+1+0+1+0+1+1
enc_cycles - 43849 +2627+1887+84-247+4-80+1548+15+28-130+788+1709+179-312-202-434+1290-395-344-102-482+1297-169+38+27+54+1767+94+103-100-103-89
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30510 +2337+255+223+157+84+6-20-41+6-12+166-69+114-126-137-87+3+9-27+67-91+1+43-50-211-86-146+10-279+692+164+114
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36122 -4017+1450+7274+1586+1268+1392-3046-4861-4818+1112-4849-4761+13093-4607-4798+2734-4668-4806+1249+1211+1263+1285-4414+1028+2640-4998-4998+1263+1200+12700-4586+26209
keypair_randombytes - 88 -24+8+40+8+8+8-24-24-24+8-24-24+72-24-24+8-24-24+8+8+8+8-24+8+8-24-24+8+8+72-24+136
keypair_randomcalls - 3 -1+0+1+0+0+0-1-1-1+0-1-1+2-1-1+0-1-1+0+0+0+0-1+0+0-1-1+0+0+2-1+4
enc_cycles - 43914 -46-114-443+1350+35-156-354-474-279+1349-312+702+107+67+1648-30+68-94+23+1477-57-138-32+25+1508-50-72+69+63+1376+110-39
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30564 +361+80+238-20+68+45-19+67+49+135+42-156+40+39-7+100-141-54-87-139-118+18+182-19-240-154-116-35-265-224-326+516
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34415 -2725+3133+10354+3265-2907+2998+8367-2445-2937+2558-3103+4337+8368+8930+8656-2981-3098-3213+4335-3000-3085-2722+15130+2656+2615-3092-2848+4220-3091-2985-3090+2915
keypair_randombytes - 80 -16+16+48+16-16+16+48-16-16+16-16+16+48+48+48-16-16-16+16-16-16-16+80+16+16-16-16+16-16-16-16+16
keypair_randomcalls - 2 +0+1+2+1+0+1+2+0+0+1+0+1+2+2+2+0+0+0+1+0+0+0+3+1+1+0+0+1+0+0+0+1
enc_cycles - 43835 -82-17+1252-252-351-350-288+1433-360+13+35-5+1400+822-135+33+12+1305+15+140+85-83+1595-33+24-302-18+1213+24-28-142-22
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30418 +390+75+47+113-7+74-25+4-213+3+16+10-220-177-127-39+45+107-135-39+67+71-63+55-33-46+35-101-64-143+66+36
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
