implementation crypto_kem/ntruplus1152/avx2-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 34297 +20652+9442+3765+9156+2931-3187+3236+4680+3147-2838-3076-3345-3215-2869-3000-2833+3012+4472-3241-2911-3102-3188+2513+3155+20140+4424+2756-3178+8587-3256-3030-2673
keypair_randombytes - 80 +48+48+16+48+16-16+16+16+16-16-16-16-16-16-16-16+16+16-16-16-16-16+16+16+112+16+16-16+48-16-16-16
keypair_randomcalls - 2 +2+2+1+2+1+0+1+1+1+0+0+0+0+0+0+0+1+1+0+0+0+0+1+1+4+1+1+0+2+0+0+0
enc_cycles - 42655 +3120+329-253+96-276+1258+1657+529+153+430+1388-150-120+167-196-248+1244-144-303-150-150+1410-114-22-67+13+2095-195-240-305+58+1285
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30429 +2013+199-226+56-144-227+271-168-119+91-195+279+192+112-172+5+44-206+158-70+14+123-17+783+194+171-143-258-208+197-245-190
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34729 +3035-3449-3247-3079+2546+2345-1641-3295-3130-3287+2437-3694+2722-3432-3611+2612-2093-3548-3246+8283-2940-3255+13979-3156+33832+2888+2631+2669+2430+2823+3584+2544
keypair_randombytes - 80 +16-16-16-16+16+16-16-16-16-16+16-16+16-16-16+16-16-16-16+48-16-16+80-16+176+16+16+16+16+16+16+16
keypair_randomcalls - 2 +1+0+0+0+1+1+0+0+0+0+1+0+1+0+0+1+0+0+0+2+0+0+3+0+6+1+1+1+1+1+1+1
enc_cycles - 43053 -29+91+147+1544-707-686-747-738+485+1402-34-567-292+1+887-689-792-586-1+1254-92-25-5-41+1518+27+10+76+70+1604+25+52
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30320 +318-73-18+62-98+249-174+84+350-82-256-159+133-199-162-212+208-165+170+26-168+188+247+70-161-220-199+630+230-72+138+172
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34737 -2780-3168+2260-2032+2228-3301+8432+2836+8699-3323-3293-2063-3561+1968+7989-3564+14385-3669+2607-2159+2809+2720-3071-3228+2219+8254+2386-3512-2421-3263+2466+2318
keypair_randombytes - 80 -16-16+16-16+16-16+48+16+48-16-16-16-16+16+48-16+80-16+16-16+16+16-16-16+16+48+16-16-16-16+16+16
keypair_randomcalls - 2 +0+0+1+0+1+0+2+1+2+0+0+0+0+1+2+0+3+0+1+0+1+1+0+0+1+2+1+0+0+0+1+1
enc_cycles - 42733 -62-276+1865-123-374-173-245+1870+49+202+361+197+1174-260-364-379-223+1216-474-287+266+413+1817+276-32-55-339+1802-401-199+329+388
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30296 +314+160-56-189+80-233-141+69+134+332-207-134+116-145+263+332+281-101-229-243-168-152-92-5-174-150+455+172+407+200+493-9
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
