implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35213 +7127+3097+9524-3655+2352-3825-3846+2200+3483+1878-4012+8202+2097+1898-3872-4013-3752-2669-3695-4004+2010+7787+2295+14157-3701+9653-3858+2071-4170+7730-3861-3626
keypair_randombytes - 80 -16+16+48-16+16-16-16+16+16+16-16+48+16+16-16-16-16-16-16-16+16+48+16+80-16+48-16+16-16+48-16-16
keypair_randomcalls - 2 +0+1+2+0+1+0+0+1+1+1+0+2+1+1+0+0+0+0+0+0+1+2+1+3+0+2+0+1+0+2+0+0
enc_cycles - 43879 +4063+398+87+99+43+1351+580+71-107-181+1592-178-376-261-111+1139-536-477-466-408+1234+24+14+53+11-128+1084-311-361-315+104+1616
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30513 +2323+237+100+30-130+124-18-97-102-98-60-221-173-197-99-114-252+119+86+92+82+61+82+575+218-52+19+198+152-184-166-61
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32589 -948+5123-935+4818+4980+6432-1157+27945-1337+16156-1552-1370+264-1163-1212+28462-1094+10341-1675-1101+17987+4732-1560+4726-1141+10780-1047-1311+312-1175+4550-1104
keypair_randombytes - 68 -4+28-4+28+28+28-4+156-4+92-4-4-4-4-4+156-4+60-4-4+92+28-4+28-4+60-4-4-4-4+28-4
keypair_randomcalls - 2 +0+1+0+1+1+1+0+5+0+3+0+0+0+0+0+5+0+2+0+0+3+1+0+1+0+2+0+0+0+0+1+0
enc_cycles - 43912 +64-139+1545+15+23-78-272+1727-4+29-161+10+1429+41-212+35+19+1197-81+42-62-192+1291-44-42+26-91+1459-99-88-73+34
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30390 +298+28+86+214+33+60-38+20+75-59-15-56-118-15+147-304+156-37-103-108-42-68+22+114+320+215-63-89+140+94-93-96
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36603 +8344+7103-5071-5162-5121+807+775+807+2211+6675+6251-5087-5233+353-5645-5313-3699+265+651+6596+701-4993-5106-5156+546+14138+407+6620+949-5470-5253+858
keypair_randombytes - 92 +36+36-28-28-28+4+4+4+4+36+36-28-28+4-28-28-28+4+4+36+4-28-28-28+4+68+4+36+4-28-28+4
keypair_randomcalls - 3 +1+1-1-1-1+0+0+0+0+1+1-1-1+0-1-1-1+0+0+1+0-1-1-1+0+2+0+1+0-1-1+0
enc_cycles - 43876 -119-121-233-354+1093-229-364-176+367+914+1337+88+106+12+132+1420-15+49-65+50+1394-262-242-326-201+1465-144+9-20-22+1469+94
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30466 +625+34-87-91+39-71-48+43-211-204+28+228+3-133-61+140-38+144+109-95-22-19+135+86-39+43-146+1110-106+169+161-24
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
