implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 34718 +7623-2786+15227+2849-2787-3096+2922+8659-1746-3291+8620-3350+2706+2765-3245+2518+4145+2706-3177+14413-3421+8367-3487-3202+15859-3236+2484+8611-3270-3619-3674-3332
keypair_randombytes - 76 -12-12+84+20-12-12+20+52-12-12+52-12+20+20-12+20+20+20-12+84-12+52-12-12+84-12+20+52-12-12-12-12
keypair_randomcalls - 2 +0+0+3+1+0+0+1+2+0+0+2+0+1+1+0+1+1+1+0+3+0+2+0+0+3+0+1+2+0+0+0+0
enc_cycles - 43841 +3971+246-51-209-288+1278+111-315-311-186+1719-284-275-299-232+1944+50+67+89+68+1567-330-173-3-120+1251-298-35+43+193+1631+50
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30444 +2347+513-48+46+139-134-43-10+120-30+87+85-25-28+101+5-49-118-43+72-64+9-10+34-89-71-1-26-5+79+270+52
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36619 +7645+7201+26428-5108-5441+6690-5274-4887-5447+6540-4435+8812+994-5171+6712+761-5278+695+578+13554-5308+617+6771+505-5257-5031+2170+651+18305+630-5143-5241
keypair_randombytes - 92 +36+36+132-28-28+36-28-28-28+36-28+36+4-28+36+4-28+4+4+68-28+4+36+4-28-28+4+4+100+4-28-28
keypair_randomcalls - 3 +1+1+4-1-1+1-1-1-1+1-1+1+0-1+1+0-1+0+0+2-1+0+1+0-1-1+0+0+3+0-1-1
enc_cycles - 43896 -129+1303-245-14-33+35+1217-409-244-274-179+1020-396-423-51-66+1878+16-57+11+14+1453-7+114+53-18+1456+111+39-132+72+1409
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30441 +423-35-173+105-120-5-39+271-91-136+119+394+263-94-65-31-142+29+142-6+161+224-97-136+36-18+97+192+30-124-38+174
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32550 +11187-503+5136-883+4856-1009+6527-1009-1058+4849-1229+4877+11018-1216+4586-71+10781+4431+10665-1099-1144-1138-1368-1216-144+4819-1129+22504-1035-1157-1247-808
keypair_randombytes - 68 +60-4+28-4+28-4+28-4-4+28-4+28+60-4+28-4+60+28+60-4-4-4-4-4-4+28-4+124-4-4-4-4
keypair_randomcalls - 2 +2+0+1+0+1+0+1+0+0+1+0+1+2+0+1+0+2+1+2+0+0+0+0+0+0+1+0+4+0+0+0+0
enc_cycles - 43789 +368+219-154-158+1248+316-21-138-275-372+1376-104-57-259-263+1236+678+144+126+17+1138+145-258-349-285+1199-313-338+103+73+1387-371
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30505 +219+161-56+45+94-44-1+32-64+22+63-136+4-99+4-186+153+48-47+4-97-40-171+5+44-37-281-31+37+8+25+9
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
