implementation crypto_kem/ntruplus1152/avx2-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 36581 +5992+14076-5223+882-4638-4991+6715+14073+553+431+966-4906+6868+769-5345-3742-4978+865+30584-5068+925+935-3688+436+480+5977-5018-5641-5108+153-5569+7622
keypair_randombytes - 88 -24+72-24+8-24-24+40+72+8+8+8-24+40+8-24-24-24+8+168-24+8+8-24+8+8+40-24-24-24+8-24+40
keypair_randomcalls - 3 -1+2-1+0-1-1+1+2+0+0+0-1+1+0-1-1-1+0+5-1+0+0-1+0+0+1-1-1-1+0-1+1
enc_cycles - 42544 +1664+129-98+0+1419-228-124-92+60+2438+773+187-214-91+1452-187+182-167-128+1434+172+295-17-81+1335-159-53-132-80+1358+46-124
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30276 +2269+319+369+287+133-8-81+440-88-234-101+299+353-112-127+400+157-185+253-69-45-182-208+49-23-151+387-46-132+637-38-24
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36540 +1150-5422-5043+8577+552+6652+1032+912-5074-5020+2317+6961+832-4919+763+6719+521-5461-3891+596+708+460-5091-5490+12021+6432-3952-5474+288-5471+921-5461
keypair_randombytes - 92 +4-28-28+36+4+36+4+4-28-28+4+36+4-28+4+36+4-28-28+4+4+4-28-28+68+36-28-28+4-28+4-28
keypair_randomcalls - 3 +0-1-1+1+0+1+0+0-1-1+0+1+0-1+0+1+0-1-1+0+0+0-1-1+2+1-1-1+0-1+0-1
enc_cycles - 42936 +23+1025+100+197+214+165+1653+116+162-479+94+1353+933+162+124+56+1656-194-513-501-435+1042-531-390-469-469-317+1044-443-542-429-396
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30487 +6-201-68-397+132+62+97-20-134-61+208+143-33+147-45+32+44-137+14-12+156-387+158+173-31-264-83+34-31+166-23+120
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34259 +3507+8896+3331+9287-2688+10560+3191-2997+2911+2802-3057-3179+8583+10158-3097+2717-3168-3141-3172-3016+3135-2833-3138+10303+3034-3052-2677-3230+2762+3247-3302-3301
keypair_randombytes - 80 +16+48+16+48-16+48+16-16+16+16-16-16+48+48-16+16-16-16-16-16+16-16-16+48+16-16-16-16+16+16-16-16
keypair_randomcalls - 2 +1+2+1+2+0+2+1+0+1+1+0+0+2+2+0+1+0+0+0+0+1+0+0+2+1+0+0+0+1+1+0+0
enc_cycles - 42796 -289-84-290-450+1091-474-40-348-494-490+1296-419-74-254+589+1875-148+47+264-320+1133+309+228+228-146+1210+426-279+221+248+1732-330
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30461 +197-49-99+146+124-161+69-18+88+101+181+57-336-355-10-16-362+96+177-99+22-85-76+58+72+50-310-116-35-327-376+58
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
