implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35386 +13767+2695-3728-3514+1965-3834+2075-3835+9439-3936+7640+2178-4011-3741-3826-3787-3930+15131-3885+2128+7634+2067-3994+7949+1975-2476+7681+2168+2027-4110-4273+1682
keypair_randombytes - 84 +12+12-20-20+12-20+12-20+44-20+44+12-20-20-20-20-20+76-20+12+44+12-20+44+12-20+44+12+12-20-20+12
keypair_randomcalls - 3 +0+0-1-1+0-1+0-1+1-1+1+0-1-1-1-1-1+2-1+0+1+0-1+1+0-1+1+0+0-1-1+0
enc_cycles - 43903 +4438+361+204-258-300+1609+157+164-215-278+2266+139-408-2-2+1434-109-251-30-137+1513+65-76-73-152+2+1426+26-64-168+8+1450
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30497 +2295+372-4+10+43+138-146-187-83-100+43-103-43-108+14-44-99-97-98+17+2+10-90+184+164+0+96+79+8+399+39-38
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32654 -922+4856-960+4858-1045+12099+22676-1121-1433+16158+4757+4629+300-1432+4423+10889-1062+10641+10084+11762-1415-1264-1370-1251+4700-1573-1259-1310-1530-1529+386-1320
keypair_randombytes - 68 -4+28-4+28-4+60+124-4-4+92+28+28-4-4+28+60-4+60+60+60-4-4-4-4+28-4-4-4-4-4-4-4
keypair_randomcalls - 2 +0+1+0+1+0+2+4+0+0+3+1+1+0+0+1+2+0+2+2+2+0+0+0+0+1+0+0+0+0+0+0+0
enc_cycles - 43847 -127+70-13+1783+195+28-110+143+132+1283-49+51+691-234+1712+40+52-253-246+1195+22-107-140-282+1333-307-485-312-238+1001-119+30
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30440 +388+26+55+25+63+135-82-163+66-151+193+94+113+12+65-154-148-80+151+56-133-49-273+25+0-149-115-55-115-35-7+245
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34766 +2940+2683-1714+13928+2537+2303-3446-3240+25864-2115-3484+2799+2602-3494+2802-3487-3712-3277+9715-3281-3611+2180-3336+2194-3344-3266-3473+2537-2043+2432+8588+19963
keypair_randombytes - 80 +16+16-16+80+16+16-16-16+144-16-16+16+16-16+16-16-16-16+48-16-16+16-16+16-16-16-16+16-16+16+48+112
keypair_randomcalls - 2 +1+1+0+3+1+1+0+0+5+0+0+1+1+0+1+0+0+0+2+0+0+1+0+1+0+0+0+1+0+1+2+4
enc_cycles - 43866 -48+1362-302+39-246-300+1090-216-410-316-233+1525+92-9+752-107+1547+56+62+102+102+1381-46-19+5-26+1409+161-8-36-35-38
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30443 +268-67-164+36-7+34+27-55-249-40-48+294+118+75+130+67-91-176+69+214-76+269-35-6+165+52-17+76-28-148-54-118
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
