implementation crypto_kem/ntruplus1152/avx2-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 33213 +16328+5274-1401+22249-1778+4136+3924-498+4312-1722-1792+4062-1861-1813-1882-1736+9850-803-1744-1469+3779-1954+3808-1801-1905-1727+11371+3810+4042-1691-1803+10077
keypair_randombytes - 72 +24+24-8+120-8+24+24-8+24-8-8+24-8-8-8-8+56-8-8-8+24-8+24-8-8-8+56+24+24-8-8+56
keypair_randomcalls - 2 +1+1+0+4+0+1+1+0+1+0+0+1+0+0+0+0+2+0+0+0+1+0+1+0+0+0+2+1+1+0+0+2
enc_cycles - 42720 +1877+1884+393+95+133+557+2522+491+476-112-97+1973-165-172+34-295+954+145-236-370-339+1132-258-29-299-240+1112-317-402-241-237+1112
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30248 +2109+226+186+9+210-223+270+329+92-179+480+293+481-68-62-28-86+306+40-65-74-42-187-158+666-117+3-97-61-11+342-111
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34299 -2439-3083-2675-2637+3102-2731-2777+4478+2716+2458-2721-3383-3269+3373-2852+2704+4400+2875-3170+8796+3126-2690-3301+2863+2821+4116-3039-3173-2866+20777+2921+2562
keypair_randombytes - 80 -16-16-16-16+16-16-16+16+16+16-16-16-16+16-16+16+16+16-16+48+16-16-16+16+16+16-16-16-16+112+16+16
keypair_randomcalls - 2 +0+0+0+0+1+0+0+1+1+1+0+0+0+1+0+1+1+1+0+2+1+0+0+1+1+1+0+0+0+4+1+1
enc_cycles - 43068 +52+144+68-58+32+1426+152+57+98+784+1071-286+73-398-607+862-545-308+39-658+938-569-646-272-387+1221-604-85-53+19+1464-537
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30491 +37-102-182-244+215+170+203+84-366-80+84+69+302-263-123+44-342+237+135-326+13-223-294+36-14+65+66-310+955+280-344-350
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 31841 -213+11356-299+5371+858-367-711-453+11294-654+5+5314-333-760+6915-430-331-628+5262+11106-323+11573+18487+5324-791-584-700-861-505+5370+11460+635
keypair_randombytes - 64 +0+64+0+32+0+0+0+0+64+0+0+32+0+0+32+0+0+0+32+64+0+64+96+32+0+0+0+0+0+32+64+0
keypair_randomcalls - 2 +0+2+0+1+0+0+0+0+2+0+0+1+0+0+1+0+0+0+1+2+0+2+3+1+0+0+0+0+0+1+2+0
enc_cycles - 42940 -30+9+209+98+941+108+57+39+187+885-340-550+216+73+991-404-454-382-549+909-462-359+103-464+978+124-608+94-482+826-391-479
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30472 +285+140+46-214-225+11-111+118+43-280+192+138+38+106-377+125+118+234+133+114-186+46-345-210-83+38-75-14-216-300-351-290
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
