implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 33669 +15754-1722-2354+3550+10067-2249-2655-2472+3377+5058+3550+3455-2160-2156+3570+3774-2122+4816-2137+3505+9444-2156+3715-2402-2596-2455-2339+10268-2166-2526+3458-2604
keypair_randombytes - 76 +20-12-12+20+52-12-12-12+20+20+20+20-12-12+20+20-12+20-12+20+52-12+20-12-12-12-12+52-12-12+20-12
keypair_randomcalls - 2 +1+0+0+1+2+0+0+0+1+1+1+1+0+0+1+1+0+1+0+1+2+0+1+0+0+0+0+2+0+0+1+0
enc_cycles - 43935 +3489+1873-434-368-478-591+1020-138-622-367+48-92+1370+62+17+17-82+1441+106-35-2+2+1387+23-53-78+28+1224-120+81-102+39
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30520 +2364+402+98+160+250+239-291+219-372-170-276-25+490-72+104+109+69+45-392+76+35+86-72+36-446-17-413-285-227-311-471-173
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 37290 +6206-5672-5776+186-167+5676+1302+6158-116+6202-5646+91-5858-5944+1463+22662+11128+6008+6001+7710-6213-5972-5889+23-5964-268-53-5871+7320+304-6096-5951
keypair_randombytes - 96 +32-32-32+0+0+32+0+32+0+32-32+0-32-32+0+128+64+32+32+32-32-32-32+0-32+0+0-32+32+0-32-32
keypair_randomcalls - 3 +1-1-1+0+0+1+0+1+0+1-1+0-1-1+0+4+2+1+1+1-1-1-1+0-1+0+0-1+1+0-1-1
enc_cycles - 43911 +275-85+1194-317+17+105+83+1534-167+34+11+94-686+653-347-319-682-453+1507-67+24+125+1+1408-149+72-163-63+1264+3-25-125
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30505 +219-198-239-307-220-303-342-422-57-219-397-14+1038+269+70+70+74-14+141+75+71-394+56+85-350+121+36-500+197+96+64-138
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 33110 -1315+5722-1650+4438+4097-1826+4410-1552+10315+5640-1718-1685-1685-1764+4279-1603+4186-1820-2045-311+4017+9966+4384+4394+4331-1918-1680+11757-1835-1813-1892-1775
keypair_randombytes - 72 -8+24-8+24+24-8+24-8+56+24-8-8-8-8+24-8+24-8-8-8+24+56+24+24+24-8-8+56-8-8-8-8
keypair_randomcalls - 2 +0+1+0+1+1+0+1+0+2+1+0+0+0+0+1+0+1+0+0+0+1+2+1+1+1+0+0+2+0+0+0+0
enc_cycles - 43823 +667+1549-23+23+287+119+1563+110-678-513+38-34+1425-159+229-23-107+1097-722-640-669-553+1003-534-618-309+3+1392-5+25-40+116
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30334 +330-130-148-151-183-127+13-46-17-178+113+302+329+207+167+584+352+123+160-10+425-210+171+175-70+157-243-156-219-221-220-103
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
