implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35084 +5579+8687+9606+2689-3867-3750-4151+1787-2483-3646+1950-3985+2365+2286-3789+8159+9758-3614-3555+1889+2062+7764+7667+2029+9225+1626-4074-4254-3815-4066-3985-3243
keypair_randombytes - 80 -16+48+48+16-16-16-16+16-16-16+16-16+16+16-16+48+48-16-16+16+16+48+48+16+48+16-16-16-16-16-16-16
keypair_randomcalls - 2 +0+2+2+1+0+0+0+1+0+0+1+0+1+1+0+2+2+0+0+1+1+2+2+1+2+1+0+0+0+0+0+0
enc_cycles - 43113 +2797+242-166-11-26+1349+53-41-157+63+1446-217+18-276-38+1156+9+22-53-201+729-648-282-23+14+1430-715-550+1+20+1165+16
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30234 +1990+448-57+9+397-144-11-135+57+5+745+222+51+61+186-92-100+18-121-52+483+336-142+262-171-152-55+38-96-112+97-109
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34519 -2874-3080-3039-3280+2729+10214+2526+2298-3305+20989-3017+8691-1958+2389+2313-3571-2912+8789-3478+2502+10309-3078-3096+8876+2842-3579-3105+20297-1758-3060+2984+2609
keypair_randombytes - 80 -16-16-16-16+16+48+16+16-16+112-16+48-16+16+16-16-16+48-16+16+48-16-16+48+16-16-16+112-16-16+16+16
keypair_randomcalls - 2 +0+0+0+0+1+2+1+1+0+4+0+2+0+1+1+0+0+2+0+1+2+0+0+2+1+0+0+4+0+0+1+1
enc_cycles - 43049 +122+1625-101+171+84-138+165+956+11+40-33+107+1585+66+100+46-58+1662-210-194-59-15+1378-691-738-656-361+1358-544-75-571-577
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30354 +200-260+373-146+254+144+166+395+110-278-204-251-206+706-272-343-153-260+145+183-178-309+171+212-196+290+217+297-89+177-242-187
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32894 -1405+4215+4149-1740+4266-1613-1689-1225+12091-1342+4694-1296+16606+4270-1439-1609+5407+4025+9951-1364-1777-1932+4477-1352+3929+11312+4259-1685-1826-1826-1372-1532
keypair_randombytes - 72 -8+24+24-8+24-8-8-8+56-8+24-8+88+24-8-8+24+24+56-8-8-8+24-8+24+56+24-8-8-8-8-8
keypair_randomcalls - 2 +0+1+1+0+1+0+0+0+2+0+1+0+3+1+0+0+1+1+2+0+0+0+1+0+1+2+1+0+0+0+0+0
enc_cycles - 43121 +1485-353+882-230+13-93+1446+7-97-79+6+1340-391+10-88-106+1414-45+3-11+20+1347-119-17+35-156+1444+2+1-52+19+1434
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30275 +310+41-191+78-100+104-132+40-180+27+46-167-168+21+371-152+204+93+1453+135-121-109-120+126-119+32-180-129+77-159+382+319
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
