implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 33957 +14676-2527+3456-2374-2344+3089-2682+3012+2832-238-2525+21548+14921+3122-2658-2811+16619-2492-2553+2871+9099-2492+3489-2463-1181-2767+3423+3339-2910-3032-2796+2901
keypair_randombytes - 76 +20-12+20-12-12+20-12+20+20-12-12+116+84+20-12-12+84-12-12+20+52-12+20-12-12-12+20+20-12-12-12+20
keypair_randomcalls - 2 +1+0+1+0+0+1+0+1+1+0+0+4+3+1+0+0+3+0+0+1+2+0+1+0+0+0+1+1+0+0+0+1
enc_cycles - 43070 +2801-143-94+216-291+1090-527-359-578-658+1653+49-598-581-85-569+927+47-122+176-21+1211-555+54-1+40+1569+53-19-6+124+1459
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30272 +2337+529+387+291+46-77-77+152-114-55+371+71-69-3-38-141+474+53+436+276-201+43+26-160-101-149-114-296-70+199-172+126
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 31757 -70+5533+17183+11213+7169-745+11977+5297-754+5344-383-3-311+990+5969-785-810-747-645+5177-422-686-198-197+6936-112-649+5692-257-299+5178-154
keypair_randombytes - 64 +0+32+96+64+32+0+64+32+0+32+0+0+0+0+32+0+0+0+0+32+0+0+0+0+32+0+0+32+0+0+32+0
keypair_randomcalls - 2 +0+1+3+2+1+0+2+1+0+1+0+0+0+0+1+0+0+0+0+1+0+0+0+0+1+0+0+1+0+0+1+0
enc_cycles - 42983 +1712+144+105-54-207+1075-212+134+296+51+1718-154-359-613-90+904+68-543-10+104+1229-115-558-147-614+843-624+504-473-198+45+1309
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30304 +64-154-153+359-240+436-154-169-225-137+173+393+339-215+13-111-156+307+259-134+345+279-160+47-195-235+390+83-250+332+260+394
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 31758 +42+11063+11633+5572+1170-683+5546-265-455-357-256+11417-162+5654+12471-598+6261-156-269+5756+5693-314+6812-115-389-310-641-652-822-725+5433-259
keypair_randombytes - 64 +0+64+64+32+0+0+32+0+0+0+0+64+0+32+64+0+32+0+0+32+32+0+32+0+0+0+0+0+0+0+32+0
keypair_randomcalls - 2 +0+2+2+1+0+0+1+0+0+0+0+2+0+1+2+0+1+0+0+1+1+0+1+0+0+0+0+0+0+0+1+0
enc_cycles - 43110 +1507-298-4-73+27+1363+28+111-53+42+1296+72-97-61-44+1387+31-181+2-8+1556-88-38-54-32+1375-8-74-6-106+1077+967
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30521 +211+189+148+207-391+54+22+55+150-20-46+157+4-30-23-30+124-2-331+36+83-19+64-318-20-430-137+58-414-160+2-456
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
