implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35909 +7252+2609-4322-4271+1652-4412-4405-4567-4537+8907+2255-4398+1762+1233-4404-4631+1189+1583+2626+1313-4391-4551+1455+1229-4752+1209+1480-3243+1344+1338+1794-4447
keypair_randombytes - 84 -20+12-20-20+12-20-20-20-20+44+12-20+12+12-20-20+12+12+12+12-20-20+12+12-20+12+12-20+12+12+12-20
keypair_randomcalls - 3 -1+0-1-1+0-1-1-1-1+1+0-1+0+0-1-1+0+0+0+0-1-1+0+0-1+0+0-1+0+0+0-1
enc_cycles - 43791 +5035+1362+28-362-463-543+1562-501-468+33-537-445+902-317+180+195+251+1875+163+83+44+115+1549+57+784-156-495+1199-391-283-608-203
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30518 +2830-170-106-233-355-161-406-434-424-306-271-319-351-418+37-255+124+68+210+163+65+110+21+109+98+36+38+98+99+122+180+174
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34707 +9293-2972-3330+8705+8547-3316+4034+2783+2673-3265-3013+14237-2764+2795-3222+15719+2523+2728-3353-3338-3353-3286+2683-1830-3435-3415+14535+2704+8667-3441-3330+10025
keypair_randombytes - 80 +48-16-16+48+48-16+16+16+16-16-16+80-16+16-16+80+16+16-16-16-16-16+16-16-16-16+80+16+48-16-16+48
keypair_randomcalls - 2 +2+0+0+2+2+0+1+1+1+0+0+3+0+1+0+3+1+1+0+0+0+0+1+0+0+0+3+1+2+0+0+2
enc_cycles - 43868 -549+42-450-162+1358-732-600-219-739+1164-520+128-68-10+1521-13+84+197-31+1504-139-27+57+19+1402-22+756-200+122+1515+22-8
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30164 +515+205+520+322-4+347+355+341+43-74-103+0+171-145-63+26-135+270+53-151-128-34-1+10-14-13-91-30-16+10+9-17
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 37399 -5702+18266+7281+159-155+5794+11604+5897+1208+5638-5946-37-247+1165+6235-4628-6077-6050-6239-5996-6183-6063+77-27+109-4599+5936-5989-6157+5714+122+5821
keypair_randombytes - 96 -32+96+32+0+0+32+64+32+0+32-32+0+0+0+32-32-32-32-32-32-32-32+0+0+0-32+32-32-32+32+0+32
keypair_randomcalls - 3 -1+3+1+0+0+1+2+1+0+1-1+0+0+0+1-1-1-1-1-1-1-1+0+0+0-1+1-1-1+1+0+1
enc_cycles - 43826 +1591-1-225-540-497+1019-466-511-484-369+843+90+16+163-32+1411-4-71+79+71+1442+20-12-68+21+2185+76-9-620-630+1061-688
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30520 +64-349-242-358-226-376+252+272+195+144+157-162-11-25+113-66+65+115-23+102-237-442-161+130+90+16+81+61-97-314-17-147
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
