implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35539 +7068+8897+7805+1521-2916-4021+2024+2074-2841+1703+7866+8003+7904-4096+7935+3351-4516-4199+7554-4369-4404-4041+1486-3932-2796+1820-4015+7681+7919-4133-4127-4431
keypair_randombytes - 80 -16+48+48+16-16-16+16+16-16+16+48+48+48-16+48+16-16-16+48-16-16-16+16-16-16+16-16+48+48-16-16-16
keypair_randomcalls - 2 +0+2+2+1+0+0+1+1+0+1+2+2+2+0+2+1+0+0+2+0+0+0+1+0+0+1+0+2+2+0+0+0
enc_cycles - 43930 +2729-62-465-160+1166-491-277+72+77+89+1497-53-1-20-213+1524+912+157+33-385+1663+101+24-56-98+1269-106-91+1-344+1392-80
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30411 +2279+46+194+365+152+73+149+238+250+241+110+94-50-318-271-292-306-296-367-193-366-285-204+39-70-72-290-356-31+258+149+66
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 31958 -186+5466-747-146-876+6661-731-366-497+5108+10871+4917-833-412+1211+5259-546+5475-568-418+11305-564+4996+660+5685-593-474+5555-461+11146-346-466
keypair_randombytes - 64 +0+32+0+0+0+32+0+0+0+32+64+32+0+0+0+32+0+32+0+0+64+0+32+0+32+0+0+32+0+64+0+0
keypair_randomcalls - 2 +0+1+0+0+0+1+0+0+0+1+2+1+0+0+0+1+0+1+0+0+2+0+1+0+1+0+0+1+0+2+0+0
enc_cycles - 43929 -39-114-458+63+5+1424-352+11+210+47+1321-35-143-101+86+874-125-60-221+438+1387-225-50+208+74+929-50-71+0+63+1187-147
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30406 +292+174+337-149-175-156+91+215+276+231+126+30+70-338-21-34-2-122+195+3-311+272-3-40-416-212-337-300-333-185+194+331
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36626 -5287-5103-5262+514-5488-4076-5169+897+664+431+12685-5475+756-3893+732+6106+829+6635+488-5325-5430-3911-5405+6345+378+6775+716+6871+8067+6635+704-5277
keypair_randombytes - 92 -28-28-28+4-28-28-28+4+4+4+68-28+4-28+4+36+4+36+4-28-28-28-28+36+4+36+4+36+36+36+4-28
keypair_randomcalls - 3 -1-1-1+0-1-1-1+0+0+0+2-1+0-1+0+1+0+1+0-1-1-1-1+1+0+1+0+1+1+1+0-1
enc_cycles - 43873 +260+1523-24+46-207+65+1156-27+10-41-48-78+1309+35+48-90-61+1419+121-61+578-215+1710+268+188-65-165+652-730-504-535-651
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30513 +224+49+148-210+155+55+92+97+67+7+36+73+67+41+65+163-226-344-117+0+41-139-399-227-90-95-227-69-117+36-392-443
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
