implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 33781 +7712+4603-2176+876+21512+9473+9373-744+9394-2344-2560-2493-1719-2121+9526-2106+4921-2311+3399-2447-2138+15364+3747+3582-956+3386-2484-2328+3381-2492-2386-2419
keypair_randombytes - 68 -4+28-4-4+124+60+60-4+60-4-4-4-4-4+60-4+28-4+28-4-4+92+28+28-4+28-4-4+28-4-4-4
keypair_randomcalls - 2 +0+1+0+0+4+2+2+0+2+0+0+0+0+0+2+0+1+0+1+0+0+3+1+1+0+1+0+0+1+0+0+0
enc_cycles - 43927 +3330+267-222-371-273+1277-52+587+42+58+1414-19-42+3-3+1247+485-225+34-272+1333-275+38-141-98+730+1218-378-400-482-286+1610
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30637 +2313+220+84+72-11-206+15-226+56+42-208-144+644-7+6-249-163-310-185-225-20-236-81-270+800+62+6436+6521+5231+3542+1858-124
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35548 -3007+8356+7756-4280+3455+13676-4058+2012+1634-4065-3870-4162-4093-2854+7852-4029+1683+7749-4206+7675-4121+9925-4144-4198+1831+7648+1730+1714-4337-2728+7730+2273
keypair_randombytes - 84 -20+44+44-20+12+76-20+12+12-20-20-20-20-20+44-20+12+44-20+44-20+44-20-20+12+44+12+12-20-20+44+12
keypair_randomcalls - 3 -1+1+1-1+0+2-1+0+0-1-1-1-1-1+1-1+0+1-1+1-1+1-1-1+0+1+0+0-1-1+1+0
enc_cycles - 43982 +560+19-69+1143+25-160+526+79+1155-49-73-45-117+1272-172+248-23-185+1264+100+80+22-196+1263+629-63-113-110+1196-26-95-261
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30443 +508-132+140+231-135+68+81+130+205-64+803+123-126-48-69-96+5-42-199+31+25+89-14+738+172+78-28-220-55-252-181-93
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35210 -3325+4119+2376+1990-3696-3732+2201-4137+26919-3908+7876-3242+2050-3686-3962-3966-3746-3801+9556+2290-3810+7930+2739+2365-3816+15498+2133+8008-3749-3790+1893+2187
keypair_randombytes - 84 -20+12+12+12-20-20+12-20+140-20+44-20+12-20-20-20-20-20+44+12-20+44+12+12-20+76+12+44-20-20+12+12
keypair_randomcalls - 3 -1+0+0+0-1-1+0-1+4-1+1-1+0-1-1-1-1-1+1+0-1+1+0+0-1+2+0+1-1-1+0+0
enc_cycles - 43905 +1610-57-109-18-128+1074-472+502+137+26+1277-169+2+195+4543+3454+68-309-89+37+1252-53-224-9-10-3+1082-23-23-121-116+1337
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30530 +466+114-96-53-50-74-158-85-119-5+4598+588+72+37-65-24+34+82+22+54-28+2-24+5046+17+51-91+84-103+121-21-93
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
