implementation crypto_kem/ntruplus1152/avx2-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 34474 +15440+3201-3220-2862-2787+2602-3168-3209-3417-3425-1961+2656-3198+14652+8111-3263-3300-3311+4389+7695+14598+2962+8634-3035-3063+10378-3060+26030+8923-3124+2686+2702
keypair_randombytes - 76 +20+20-12-12-12+20-12-12-12-12-12+20-12+84+52-12-12-12+20-12+84+20+52-12-12+52-12+148+52-12+20+20
keypair_randomcalls - 2 +1+1+0+0+0+1+0+0+0+0+0+1+0+3+2+0+0+0+1+0+3+1+2+0+0+2+0+5+2+0+1+1
enc_cycles - 42625 +1391-35+565+527+1633+165-204-191+71+1403+4-57-193-167+1321-143-184-154-235+1444-66-60+93-289+1229-106-142+64+153+1974-60+75
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30357 +1989-3+170-76-231+259-67+1020+348+116-259-233+137+160+205-190+176+223-236-59-200+119-62-238+4-377-254-49+232-229+191-260
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 31542 +6272+44+34+1262+190-134-62-153-196-226-111-141-16-537+1489-122+5967+5595+23250-228-384+11538+1083-501+41-392-193+5306+11512-448+5739+6922
keypair_randombytes - 64 +32+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+32+32+128+0+0+64+0+0+0+0+0+32+64+0+32+32
keypair_randomcalls - 2 +1+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+1+1+4+0+0+2+0+0+0+0+0+1+2+0+1+1
enc_cycles - 42655 +402+563+403+484+1797+566+386+466+385+1181-253-90-245-367+1244-206-362-276-393+1143-254-342-307-219+1566-143-366+73-408+1597-221-185
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30461 +307-14-8+169+10775+134-353-469-488+87+679+96+78+161-167-111-296+82-330+139+156-36+75-79+215-77-76-80-101+19-431-39
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 33003 +10399+4102+5615+4325+4367-1973-1947-1882-1973-1546-1676-1702-1617+5533+16167-1586-1832+10229+4284-1823-1863-492+27618-1537-1730+15872-1840+4231+5355+14803-1800-1552
keypair_randombytes - 72 +56+24+24+24+24-8-8-8-8-8-8-8-8+24+88-8-8+56+24-8-8-8+152-8-8+88-8+24+24+24-8-8
keypair_randomcalls - 2 +2+1+1+1+1+0+0+0+0+0+0+0+0+1+3+0+0+2+1+0+0+0+5+0+0+3+0+1+1+1+0+0
enc_cycles - 43056 +374+26+1509+132-68-7+50+1139-10-13-2+60+1588+11+0-6-9+1445-31+40-18-93+1415-99-754-284-6+20+859-687-365-673
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30315 +308+233+165+266+221+8-44+127-8-58-258+83-171+203+375-59-132-64-196-119-22+336+277+214+101-67-298-79+264-162-218-184
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
