implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 31786 +30475+479+5783+5546+5709-349-389-369+1186-516-432-395+5655-454+5529+11337-246+12659-316-311-547+5480-414-322+11356-367+6823-418-405+5486-123-429
keypair_randombytes - 64 +96+0+32+32+32+0+0+0+0+0+0+0+32+0+32+64+0+64+0+0+0+32+0+0+64+0+32+0+0+32+0+0
keypair_randomcalls - 2 +3+0+1+1+1+0+0+0+0+0+0+0+1+0+1+2+0+2+0+0+0+1+0+0+2+0+1+0+0+1+0+0
enc_cycles - 43974 +2249+1678+1673+192-263+45-79+1589-3-92-103-51+1373+95-88+32-303+1448-58-125-303-28+1317-179-109+13-19+1469+11-130+45+148
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30834 +2222+195+102+27+135+90-27+46-19-4-21+4+82+5-140+958+114+71+48-133-221-142+26-47+5-121-9-22-40-41-60-4
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 33425 +4629-2037+9682-2098-2280+3853+9857-236-1873+9854+3867+3520-2329+3833-2050-1987-508-2351-2433-1924+3544+3893+9807-2082+3688-605-2448-2491-1921-2322+9748+3964
keypair_randombytes - 72 +24-8+56-8-8+24+56-8-8+56+24+24-8+24-8-8-8-8-8-8+24+24+56-8+24-8-8-8-8-8+56+24
keypair_randomcalls - 2 +1+0+2+0+0+1+2+0+0+2+1+1+0+1+0+0+0+0+0+0+1+1+2+0+1+0+0+0+0+0+2+1
enc_cycles - 43931 +206+1640-139+1319-2+79+1372-192-98-51+135+1369-28+26-66-37+1458-65-67-143-39+1471+29-135+39+38+1328-194-24-73+0+1519
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30825 +339+13-80-24+68+74-135-7-46-20-113-238+102+3+59+87+55-88+407+0-43+131-74+70+41-34+60+140-183-56-3-72
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34533 +3260+8656-3010+9066+2761+4175-2995+14701+8465-3410-3162-3229+8298+10221-3258+2728-3205+2751-3267-3121-3215+2742+4122+2656-3126-3389-3079-3073-3252+8606+2796-1801
keypair_randombytes - 80 +16+48-16+48+16+16-16+80+48-16-16-16+48+48-16+16-16+16-16-16-16+16+16+16-16-16-16-16-16+48+16-16
keypair_randomcalls - 2 +1+2+0+2+1+1+0+3+2+0+0+0+2+2+0+1+0+1+0+0+0+1+1+1+0+0+0+0+0+2+1+0
enc_cycles - 43872 +353-225+36-65+2048-175+44-186+200+1393+9-400+133-158+1493-5+24-99-2+1525-38-92+46-175+1494+10-12-176+18-209+1439-227
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30773 +384+201-88+17+71+148+13-275-12-10+91+48-98-114-99-2+85-8+147-11+31+1017-87+95-47+60+8-78-131-5-136-70
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
