implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 33984 +10391-1886-1986+21397+2358+3032+15194-1190-2436-2522-2420-2557+3638-2705-2637+3376+9420-1333+3258-2657+9051-2478+3438-2634+15183+10897-2482-2255-2494+9985+3485-2377
keypair_randombytes - 68 -4-4-4+124-4+28+92-4-4-4-4-4+28-4-4+28+60-4+28-4+60-4+28-4+92+60-4-4-4+60+28-4
keypair_randomcalls - 2 +0+0+0+4+0+1+3+0+0+0+0+0+1+0+0+1+2+0+1+0+2+0+1+0+3+2+0+0+0+2+1+0
enc_cycles - 43905 +5123+411-35-365+42+1080-344+8-146+3+1429-52-98+2-191+1610+33+5+4-27+1444+0-17+24-131+1419-44-133+6-41+1538-4
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30436 +2432+400+19-80-319-131+150+378+564+267-110-192-113+76-139+0-38+116+185+70-233+18-96+58-26-97-94+26-25-6+20-1
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 31816 -84-23+11863-152+13238-197-429-328-295-346+11598-521-526+11123+6847-344+11647-136+5571+5463-636+5541+1048-227-226-303-416+5434-344+5547+5714-394
keypair_randombytes - 64 +0+0+64+0+64+0+0+0+0+0+64+0+0+64+32+0+64+0+32+32+0+32+0+0+0+0+0+32+0+32+32+0
keypair_randomcalls - 2 +0+0+2+0+2+0+0+0+0+0+2+0+0+2+1+0+2+0+1+1+0+1+0+0+0+0+0+1+0+1+1+0
enc_cycles - 43784 +334+132-143-132-77+1440-54-287-79-182+1415-163+129-5-76+1671+233+0-206-180+1442-337-170+49+41+1584+57-25-63+147+1457+91
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30468 +404-17+34-69+101-63-211+112-23-96+141+825+356+284+125-230-138+147+31+60-105-134+113-95-170-59+74+90-62+6-29-166
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 32916 +4880-1521-1321+4467+5612+4553+4100-1500-1367+4480-1411+4602-1697-1487+5533+4212+4540-1488-1431+4529+10400-1521+11610-1716-1444-1711-1522+4278-1628-1425-1354-1736
keypair_randombytes - 72 +24-8-8+24+24+24+24-8-8+24-8+24-8-8+24+24+24-8-8+24+56-8+56-8-8-8-8+24-8-8-8-8
keypair_randomcalls - 2 +1+0+0+1+1+1+1+0+0+1+0+1+0+0+1+1+1+0+0+1+2+0+2+0+0+0+0+1+0+0+0+0
enc_cycles - 43899 +663+91-22-296+1342-202-434-316-352+1241+189-125-130-169+1455+0+31+41-60+1501+39-14-79-51+1602+166+96+63-73-77+1682-22
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30430 +287+157+47+19+78-25-130+106-79-26+64-119-53-136-127+507+161+201+124+79-35-85+9-85+162-386-104-250-114+76-91+93
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
