implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-fixed-reversed - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 31607 +17350+12395+670+7-167+5738-138+5734-144+1276+34-129+11629-97-17-21+11643-157+1348-60-149-159-274-166-90+5638-311-127+13060+170+5841-26
keypair_randombytes - 64 +32+64+0+0+0+32+0+32+0+0+0+0+64+0+0+0+64+0+0+0+0+0+0+0+0+32+0+0+64+0+32+0
keypair_randomcalls - 2 +1+2+0+0+0+1+0+1+0+0+0+0+2+0+0+0+2+0+0+0+0+0+0+0+0+1+0+0+2+0+1+0
enc_cycles - 43881 +2738+78+1527-204-57-293+1128-331+1285-237-330-287-168+1517-72-352-211-340+1139-26+125-262+52+1547-111+160+69+8+1562-50+263+147
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30473 +2040+374+23-119+18-44-82-165+63+10-10+40+41+5-144+233+57-14-78-25-50-81+14+614+43+2-129+32+70-49-127-240
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36120 -4074+8659-4764+6882-4788+7338+7045-4666-3212+13492+1186+856+1009+6735-4998+2726+6652-4617-4571+24695-4863+1017-4759+14140+1194-4660+1231-4772+1239+1545-4647-3284
keypair_randombytes - 88 -24+40-24+40-24+40+40-24-24+72+8+8+8+40-24+8+40-24-24+136-24+8-24+72+8-24+8-24+8+8-24-24
keypair_randomcalls - 3 -1+1-1+1-1+1+1-1-1+2+0+0+0+1-1+0+1-1-1+4-1+0-1+2+0-1+0-1+0+0-1-1
enc_cycles - 43908 +452-235-277+5+1487+24-43+781+54+1491+126+36-40-50+1484+179-29-132-206+1471-6-83-160+118+1325-209-111-384-165+1527-77+56
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30469 +224-41+56-82-118-177-108+39+46+230-163+171+90-153-90-9-40-155+84+3-154-280-19-164+746+53+169+102+137+180+25-47
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36832 +976+526+671-3791+676+684+6612+599-5444-5419+6293+1855-5165-5370+713-5265+591+537+6270-3904+6385-5388-5502+443+6337-5256+6451+1900-5575-5415-5187+421
keypair_randombytes - 92 +4+4+4-28+4+4+36+4-28-28+36+4-28-28+4-28+4+4+36-28+36-28-28+4+36-28+36+4-28-28-28+4
keypair_randomcalls - 3 +0+0+0-1+0+0+1+0-1-1+1+0-1-1+0-1+0+0+1-1+1-1-1+0+1-1+1+0-1-1-1+0
enc_cycles - 43917 -10+1141-283-361+136+118+1388+696+111-24+38+1447+10-81+5-86+1605+28-341-305-250-470+1066-291-164+7-39+1471-43+85+21-52
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30414 +328-182+9+106+23+136-213-52-45-38-73+75-203-45+71-125+303+239-1+245+234-37+129-54+16+567-50+214-36+3-14+4
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
