implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 36394 +15701+1199+783+12612-4828-5046-611-5161+8521+928-5009-5097-5038-5115+6825-5220-5269-3929+839-5200+654+1072+720+1303-5052-5230+14074+981+886+658+940+959
keypair_randombytes - 88 +8+8+8+72-24-24-24-24+40+8-24-24-24-24+40-24-24-24+8-24+8+8+8+8-24-24+72+8+8+8+8+8
keypair_randomcalls - 3 +0+0+0+2-1-1-1-1+1+0-1-1-1-1+1-1-1-1+0-1+0+0+0+0-1-1+2+0+0+0+0+0
enc_cycles - 43837 +5544+105-380-83-420+1166-146-204-45-144+1215-627-453-692-1+1052-256+0+50-19+1503-160+97-72+159+1383+3277+70+14+48+1578-48
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30361 +2821+641-106+27182+3422+3288+151-83-154-183+156+53+139+200+113+156+173+80-120-222-296-186-301-308+168-351-159-137-188-115+41+15
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 37100 -5439+274-5853+201+7679+12446+75+108-5837+199+379-5752+1898-5843+239+6008-5932+6139-5701+19565+12198-5857-5729-4978+75+5782-6055+1171-6015-99-402-160
keypair_randombytes - 96 -32+0-32+0+32+64+0+0-32+0+0-32+0-32+0+32-32+32-32+96+64-32-32-32+0+32-32+0-32+0+0+0
keypair_randomcalls - 3 -1+0-1+0+1+2+0+0-1+0+0-1+0-1+0+1-1+1-1+3+2-1-1-1+0+1-1+0-1+0+0+0
enc_cycles - 43760 +125+1446-329-448-475-93+1415-57-426-514-573+1124-396-234-239-490-511+1006-592-603+138+224+1807+178+85+48+77+1638+197+94+81+135
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30498 +26+558+182+15+77-86-36+19+11+53+41-12+4-2-20+32+97-110+42-14-370-344-449-304-323-243+123-61+66+153-50-441
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35328 -3442+7775-3729-4046-3784+1930-3853+1912+9038+1695+1958-4106+8124+14046-3711-2420+2057+2068-3833-4007+1918+1942+8094-2754-4023-3523+2075-4117+1545+1550-3902+21351
keypair_randombytes - 84 -20+44-20-20-20+12-20+12+44+12+12-20+44+76-20-20+12+12-20-20+12+12+44-20-20-20+12-20+12+12-20+108
keypair_randomcalls - 3 -1+1-1-1-1+0-1+0+1+0+0-1+1+2-1-1+0+0-1-1+0+0+1-1-1-1+0-1+0+0-1+3
enc_cycles - 43911 +168-193+221-186+1416+47-138-11+29+1040-109-74-343-42+1443-304+17+19-340+1490-422+21+69+6+1032-35+83-23-24-56+1003-2
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30366 +181-123-189+964+196-297-168-215+26932+1379-201-383-299-219-176-242-105+83+65+42-11+20-171-73+106+88+14+49+66+226+190+110
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
