implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 37747 +10254-160+47+4312+5607-6407-6539-6208+1144+17412+17190-6630+30673+5784+5504-417-6264-455-5374-405+1115+22943+5436-610-422-498+697+5129-6442-531-6576-585
keypair_randombytes - 96 +0+0+0+0+32-32-32-32+0+96+96-32+160+32+32+0-32+0-32+0+0+128+32+0+0+0+0+32-32+0-32+0
keypair_randomcalls - 3 +0+0+0+0+1-1-1-1+0+3+3-1+5+1+1+0-1+0-1+0+0+4+1+0+0+0+0+1-1+0-1+0
enc_cycles - 43837 +4041+80-446-400-506-564+787-198-471-572-393+1569+66+13-82-9+1405+98-3-174+59+1283+10-39-30-46+1349+0-36+796+237+1611
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30363 +2149+428+194+270+247+109+227+268+197-157-49+26+114+73+221+235-152-20-162-194-209-359-78+55-337-230-115-349-195+161-257-306
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34469 +3130-3143-3230+8596+8953-1298-3215+2882-3293-3345+2782+2774-3282-3156-3299+3996-2996-3557+2570+3315+2923+2450-3118+3088+3737+8328+3133-3275+2617-3203-3442-3000
keypair_randombytes - 80 +16-16-16+48+48-16-16+16-16-16+16+16-16-16-16+16-16-16+16+16+16+16-16+16+16+48+16-16+16-16-16-16
keypair_randomcalls - 2 +1+0+0+2+2+0+0+1+0+0+1+1+0+0+0+1+0+0+1+1+1+1+0+1+1+2+1+0+1+0+0+0
enc_cycles - 43814 +1303-277-489-245-366+1464+69-598-222+4+1436-59-86+156+2+1518-111-29+70-56+1556-58+6+25+2422+1494+49-4-44-118+1378+37
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30383 +10729+260+57+49+396+53+17910-9+266-171+260-130-38-213-162-282+150+68+253+275+120-114-263-69-201-293-75-99+7-46+52-152
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34491 +3128-2933+8663+2941+4417-2951-2989-2980-3083-2990-3243+3088-2984+2812-1914+14398+2620+8659-3335+2751-2973+2553+10991+2729-2851+8704-2986-3175-3258+3063+4083-3283
keypair_randombytes - 80 +16-16+48+16+16-16-16-16-16-16-16+16-16+16-16+80+16+48-16+16-16+16+48+16-16+48-16-16-16+16+16-16
keypair_randomcalls - 2 +1+0+2+1+1+0+0+0+0+0+0+1+0+1+0+3+1+2+0+1+0+1+2+1+0+2+0+0+0+1+1+0
enc_cycles - 43821 +351-91-656+972-539-688-420-357+806-21-650-259-543-532+1243-256-52+69+37+1419+52-45-37+129+1582-10+128+70+137+1493-17+45
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30271 +1076+446+6+312+1225+515+429-73+37+250+284+24-1-176-122-11-135-189+185-20+25+106-60+214+119-220-126-141-219-155-220-213
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
