implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 35262 +6891+2796+3692+2293+1725-3930+8205+1690-2545-3738-3838-3627+2208+1779+20148-3935-3801+3470-4171-3908-3962+1964+1755-4094-3764+2048-2421-3903+1644-4202+7730+2148
keypair_randombytes - 80 -16+16+16+16+16-16+48+16-16-16-16-16+16+16+80-16-16+16-16-16-16+16+16-16-16+16-16-16+16-16+48+16
keypair_randomcalls - 2 +0+1+1+1+1+0+2+1+0+0+0+0+1+1+3+0+0+1+0+0+0+1+1+0+0+1+0+0+1+0+2+1
enc_cycles - 42888 +2470+1409+39-330+82-476+957-271-38-507+122+1463-145-244-317-540+837+162+194-215-397+929-342+178-493+112+1289-10+1361+2562-162-299
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30295 +3723+144+84-69-17+270-159-73-105-93-88+273-50+57+257+327-87-64-64-8+9+194+133-42+76-58-124-29+313+247-46+122
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35319 +4032-4191+1552-4093+1621-4346+1414-2340+1767+1651-3839-4386+7463+14017-3958+9116-4286-3631+3037-3660+7203-3855+1863-3772-2209+16030+3240-3394-3672+7404+32071+1702
keypair_randombytes - 76 +20-12+20-12+20-12+20-12+20+20-12-12+52+84-12+52-12-12+20-12+20-12+20-12-12-12-12-12-12+52+52+20
keypair_randomcalls - 2 +1+0+1+0+1+0+1+0+1+1+0+0+2+3+0+2+0+0+1+0+1+0+1+0+0+0+0+0+0+2+2+1
enc_cycles - 42765 +1263-199+5-22-335+1123-229-78-254+27+1164-368-74+423+367+1919+22-67-89+180+1843+68+13+16+4+1223-452-335+130-400+2833-345
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30319 +458+169+162+243-149+1+22+141-85+24-113+278-64-41+378+349+103+12+42-54-44-179-207-103-78-28-29+297-111-233+240+135
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 33601 -1924-2507-2670+3283+10550+8966-2582-2567+3765+3874-2063-2750+9250-845+9329-2179+9500-1965+758-932-2423+3809+5200+9785-2055+3801-2356-2422+3560-2165+4739-1938
keypair_randombytes - 72 -8-8-8+24+56+56-8-8+24+24-8-8+56-8+56-8+56-8-8-8-8+24+24+56-8+24-8-8+24-8+24-8
keypair_randomcalls - 2 +0+0+0+1+2+2+0+0+1+1+0+0+2+0+2+0+2+0+0+0+0+1+1+2+0+1+0+0+1+0+1+0
enc_cycles - 42906 +71-77+229-413+1229-29-330-7-594+1055-364+260+0+126+1525+128+114+137+132+1234-420-552-595-477+858-543-353-201+204+824-640-360
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30237 +428+288+306+400+395-70-90-106+21+32+208+75-139-56+29+32+63+313-93-111+3-2-40-3+63-130-107-222-41-46-122+218
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
