implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 33756 +16366-1760+15895-2302+1891+9849+3605+3779-1034-2145-2459-2523-2482+3404-2318+3661+3499+4972-2289-2261-2371-2380+3062-2430-2250-2356+3629-2402-1119+3353+3633+9395
keypair_randombytes - 72 +24-8+88-8-8+24+24+24-8-8-8-8-8+24-8+24+24+24-8-8-8-8+24-8-8-8+24-8-8+24+24+56
keypair_randomcalls - 2 +1+0+3+0+0+1+1+1+0+0+0+0+0+1+0+1+1+1+0+0+0+0+1+0+0+0+1+0+0+1+1+2
enc_cycles - 43976 +3885+1266-488-48-185-136+1657+6-43-36+1342-375+1143-268-166-380-328+1021-87+148+180+171+1532+27-146+60+90+1439-45+58-39-34
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30287 +2605+458+402+110-22-23+12+360-170-161-199-261-141-290-91-160-269+35-154-193+128-7+1+336+53-62+75+512-48+272+367+306
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 33132 -1323+10588-1585-1617+4178-1894+4030-1714+17627+4238-1943+4027-2053+4396-1826+4042-528+22018-1824+16355-1615-1390-1991+12004+16067-1861+4434-1821+4283-1665-2087-1747
keypair_randombytes - 72 -8+56-8-8+24-8+24-8+88+24-8+24-8+24-8+24-8+120-8+88-8-8-8+56+88-8+24-8+24-8-8-8
keypair_randomcalls - 2 +0+2+0+0+1+0+1+0+3+1+0+1+0+1+0+1+0+4+0+3+0+0+0+2+3+0+1+0+1+0+0+0
enc_cycles - 43751 -139-84-50-366+1032-180-249-309-89+1322+73+700-384-247+127+1123-335-335-303-329+1674+177+100+71-281+1483+131+110-130+117+1514+178
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30322 +511+134-32-171-122-247+41-67-117-145-55-183+160-294-275+214+2-147-90+251+252+65+176+260+267-147+87-37+254-187+741+115
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 35268 +1289+2136-3820+15315+13614-3819+1900+2226-3733+7960+2510-2545+8093-3726-3556-3674+13724+7889-3865+3663+2174-3852-4038+8107-3620+2344-3971+15117-4064-3697-3701+2479
keypair_randombytes - 80 -16+16-16+80+80-16+16+16-16+48+16-16+48-16-16-16+80+48-16+16+16-16-16+48-16+16-16+80-16-16-16+16
keypair_randomcalls - 2 +0+1+0+3+3+0+1+1+0+2+1+0+2+0+0+0+3+2+0+1+1+0+0+2+0+1+0+3+0+0+0+1
enc_cycles - 44019 +17-581+1015+67-122-176+15+1443-6+23-7-135+1861+68+28600+9328-204+1188+59-275+13+80+1368-42-49-29-28+1463-199-56-132-118
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30311 +441-77-108-192+90-1+166+255+66+40+49-167-79+284-197+189+290+209-59-82+13+240-170-112+45-202-283+36+3-202-80+335
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
