implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
publickeybytes 1728 
secretkeybytes 3488 
outputbytes 32 
ciphertextbytes 1728 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
keypair_cycles - 33646 +17143+16064+3499-2121+4063-2173+9807+5174+3860-2244+3786-2097-2134+9626-2472-2289+16874-2634-2411-2451+3182-2087-2262-2085-2060+11037-2097+10516+3735-2089-2537+3802
keypair_randombytes - 76 +20+84+20-12+20-12+52+20+20-12+20-12-12+52-12-12+84-12-12-12+20-12-12-12-12+52-12+52+20-12-12+20
keypair_randomcalls - 2 +1+3+1+0+1+0+2+1+1+0+1+0+0+2+0+0+3+0+0+0+1+0+0+0+0+2+0+2+1+0+0+1
enc_cycles - 43941 +5667+138-263-276+178+1631+66-151+18-53+1326-67-70-96-5+1237+127-33+131-100+1625+58+69+20-382-376+724-585-604-546-528+1083
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30540 +2395+300-372-165-213+750+315+6-17+88-17+29+118-9-158+8+48+69-60+63+132+114-37+18-64-115-21+42-62-354-362-276
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 34111 +3865-2593+15210-3025-2900-1001+3429-2857-2778+14999-2846+9188-2704-1009+15223+3070-3046+9391+2963-2731-2571+4597+3227-2836-2672+3365+15013-2763-2082+4608+8694-2873
keypair_randombytes - 76 +20-12+84-12-12-12+20-12-12+84-12+52-12-12+84+20-12+52+20-12-12+20+20-12-12+20+84-12-12+20+52-12
keypair_randomcalls - 2 +1+0+3+0+0+0+1+0+0+3+0+2+0+0+3+1+0+2+1+0+0+1+1+0+0+1+3+0+0+1+2+0
enc_cycles - 43749 +621+365+137+1534-308-384-297-42+1034-298-407-299+113+894-189-57+24-208+1311-456-517-434-473+1355-554-97+112+275+1561+212+254+191
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30304 +500-33-1-107+146-205+305+475+324-20-10+180+88+51-217-73-264+326-50-119-243-157+82+213+233-7+36-247+58-119-317-19
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
keypair_cycles - 36590 -4959-3511-5429+6871-5159+549+627+546+937+2067-5323+345+575-5363+680-5309+667+566-4027+818+344+12702-5142-5317+737+6740+2173+7025-5396-5003+588-4010
keypair_randombytes - 92 -28-28-28+36-28+4+4+4+4+4-28+4+4-28+4-28+4+4-28+4+4+68-28-28+4+36+4+36-28-28+4-28
keypair_randomcalls - 3 -1-1-1+1-1+0+0+0+0+0-1+0+0-1+0-1+0+0-1+0+0+2-1-1+0+1+0+1-1-1+0-1
enc_cycles - 43618 +1643-178-125+12+298-293+1454-5-386-363-399+1023-314-405+98-221+973-531-387-67+43+937-406-420-72+115+1739+338+326+302+255+1804
enc_randombytes - 144 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
enc_randomcalls - 1 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_cycles - 30456 +219+101-22-380-69+218-186-149-244+542-210+213+90+16+233-101+121-332+148+321+135+137+185-62+185-322-269-430-377-35-20-177
dec_randombytes - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
dec_randomcalls - 0 +0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0+0
